Data,Categoria,Origem,Especie,Rubrica,Alinea,Subalinea,Plano Conta,Tipo,Valor Previsto,_previsao,Valor Atualizado,_atualizado,Valor Realizado,_realizado
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17200000000 - Transferencias dos Estados e do Distrito Federal e de suas Entidades,17210000000 - Participacao na Receita dos Estados e Distrito Federal,17215100000 - Cota-Parte do IPVA,17215101000 - Cota-Parte do IPVA - Principal,17215101000 - Cota-Parte do IPVA - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 112.357,39",112357.39
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17200000000 - Transferencias dos Estados e do Distrito Federal e de suas Entidades,17210000000 - Participacao na Receita dos Estados e Distrito Federal,17215100000 - Cota-Parte do IPVA,17215101000 - Cota-Parte do IPVA - Principal,17215101000 - Cota-Parte do IPVA - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 494.373,02",494373.02
20/03/2026,10000000000 - Receitas Correntes,16000000000 - Receita de Servicos,16100000000 - Servicos Administrativos e Comerciais Gerais,16110000000 - Servicos Administrativos e Comerciais Gerais,16110100000 - Servicos Administrativos e Comerciais Gerais,16110101000 - Servicos Administrativos e Comerciais Gerais - Principal,16110101002 - Serv. Admin. e Comerciais Gerais - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 699,45",699.45
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17100000000 - Transferencias da Uniao e de suas Entidades,17110000000 - Transferencias Decorrentes de Participacao na Receita da Uniao,17115100000 - Cota-Parte do Fundo de Participacao dos Municipios - FPM,17115111000 - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,17115111000 - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"-R$ 46.861,07",-46861.07
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17100000000 - Transferencias da Uniao e de suas Entidades,17110000000 - Transferencias Decorrentes de Participacao na Receita da Uniao,17115100000 - Cota-Parte do Fundo de Participacao dos Municipios - FPM,17115111000 - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,17115111000 - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 127.181,66",127181.66
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17100000000 - Transferencias da Uniao e de suas Entidades,17110000000 - Transferencias Decorrentes de Participacao na Receita da Uniao,17115100000 - Cota-Parte do Fundo de Participacao dos Municipios - FPM,17115111000 - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,17115111000 - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 155.446,60",155446.6
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17500000000 - Transferencias de Outras Instituicoes Publicas,17510000000 - Transferencias de Recursos do FUNDEB,17515000000 - Transferencias de Recursos do FUNDEB,17515001000 - Transferencias de Recursos do FUNDEB - Principal,17515001000 - Transferencias de Recursos do FUNDEB - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 199.726,83",199726.83
20/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11210000000 - Taxas pelo Exercicio do Poder de Policia,"11210100000 - Taxas de Inspecao, Controle e Fiscalizacao","11210101000 - Taxas de Inspecao, Controle e Fiscalizacao - Principal",11210101006 - Taxas de Sevicos Cadastrais,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 174,85",174.85
20/03/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17500000000 - Transferencias de Outras Instituicoes Publicas,17510000000 - Transferencias de Recursos do FUNDEB,17515000000 - Transferencias de Recursos do FUNDEB,17515001000 - Transferencias de Recursos do FUNDEB - Principal,17515001000 - Transferencias de Recursos do FUNDEB - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 729.140,13",729140.13
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 14,12",14.12
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2.974,44",2974.44
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2.504,80",2504.8
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1.739,45",1739.45
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1,18",1.18
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 28,99",28.99
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 68,41",68.41
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 3,20",3.2
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2,05",2.05
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 5,71",5.71
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 11,51",11.51
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 7,36",7.36
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1.028,72",1028.72
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220103000 - Taxas pela Prestacao de Servicos em Geral - Divida Ativa,11220103009 - Taxas diversas Div. Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 224,80",224.8
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 8,92",8.92
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 278,97",278.97
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 27,15",27.15
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 435,90",435.9
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1,84",1.84
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 21,05",21.05
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 7,56",7.56
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220104000 - Taxas pela Prestacao de Servicos em Geral - Multas e Juros de Mora da Divida Ativa,11220104009 - Taxas Diversas DA Mult/Juros,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 180,72",180.72
23/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 18,55",18.55
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 824,12",824.12
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 915,42",915.42
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 29.031,91",29031.91
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 24.447,97",24447.97
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 167,25",167.25
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 16.977,76",16977.76
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 68,55",68.55
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 42,78",42.78
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220101000 - Taxas pela Prestacao de Servicos em Geral - Principal,11220101007 - Outras Taxas pela Prestacao de Servicos,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 128,14",128.14
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 100,97",100.97
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 89,98",89.98
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 57,58",57.58
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 18,06",18.06
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 261,33",261.33
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 10,64",10.64
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 6,81",6.81
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 288,55",288.55
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220103000 - Taxas pela Prestacao de Servicos em Geral - Divida Ativa,11220103009 - Taxas diversas Div. Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 751,13",751.13
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 28,23",28.23
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 78,24",78.24
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 25,12",25.12
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 122,24",122.24
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 107,12",107.12
